Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
2039,US-2024-102039,10/11/2024,10/16/2024,First Class,CU-10758,Customer 265,Consumer,United States,Pennsylvania,Pennsylvania,74135,East,OFF-LAB-4347,Office Supplies,Labels,Labels model 291,230.47,8,0.1,58.35
2040,US-2022-102040,02/20/2022,02/25/2022,Standard Class,CU-10186,Customer 574,Home Office,United States,Pennsylvania,Pennsylvania,13219,East,OFF-PAP-5268,Office Supplies,Paper,Paper model 92,1174.16,8,0.0,-55.14
2041,US-2023-102041,04/01/2023,04/07/2023,Standard Class,CU-10588,Customer 534,Corporate,United States,Illinois,Illinois,84628,Central,OFF-LAB-8326,Office Supplies,Labels,Labels model 172,690.92,5,0.0,87.59
2042,US-2024-102042,09/20/2024,09/24/2024,Standard Class,CU-10137,Customer 2,Consumer,United States,Florida,Florida,99990,South,TEC-PHO-4846,Technology,Phones,Phones model 235,1749.42,2,0.1,380.39
2043,US-2022-102043,09/17/2022,09/18/2022,Standard Class,CU-10018,Customer 670,Corporate,United States,Michigan,Michigan,79906,Central,TEC-ACC-1060,Technology,Accessories,Accessories model 52,10986.59,9,0.1,2758.1
2044,US-2021-102044,02/05/2021,02/10/2021,First Class,CU-10793,Customer 56,Home Office,United States,Texas,Texas,30700,Central,FUR-CHA-6974,Furniture,Chairs,Chairs model 37,4662.94,8,0.5,-16.89
2045,US-2024-102045,03/31/2024,04/07/2024,First Class,CU-10148,Customer 462,Corporate,United States,Florida,Florida,97322,South,FUR-CHA-8570,Furniture,Chairs,Chairs model 195,1698.33,7,0.0,358.34
2046,US-2021-102046,02/02/2021,02/03/2021,Standard Class,CU-10348,Customer 191,Corporate,United States,Pennsylvania,Pennsylvania,40959,East,TEC-ACC-4141,Technology,Accessories,Accessories model 95,2914.4,9,0.2,142.53
2047,US-2023-102047,05/26/2023,05/30/2023,Standard Class,CU-10704,Customer 471,Corporate,United States,Ohio,Ohio,68781,Central,TEC-PHO-8900,Technology,Phones,Phones model 103,10519.85,7,0.1,1166.61
2048,US-2021-102048,06/02/2021,06/03/2021,Standard Class,CU-10269,Customer 129,Corporate,United States,Georgia,Georgia,21903,South,TEC-PHO-3486,Technology,Phones,Phones model 223,3086.91,2,0.15,69.1
2049,US-2021-102049,01/27/2021,01/29/2021,Standard Class,CU-10608,Customer 582,Corporate,United States,Florida,Florida,73534,South,TEC-COP-5350,Technology,Copiers,Copiers model 101,784.6,1,0.15,-41.39
2050,US-2024-102050,05/14/2024,05/20/2024,Standard Class,CU-10754,Customer 225,Consumer,United States,Georgia,Georgia,79481,South,OFF-ART-2701,Office Supplies,Art,Art model 107,235.18,3,0.2,-24.32
2051,US-2023-102051,08/29/2023,09/02/2023,Standard Class,CU-10780,Customer 280,Corporate,United States,North Carolina,North Carolina,30459,South,OFF-LAB-2468,Office Supplies,Labels,Labels model 244,130.1,4,0.1,37.03
2052,US-2021-102052,10/26/2021,11/02/2021,Standard Class,CU-10028,Customer 88,Consumer,United States,New York,New York,96900,East,TEC-COP-5676,Technology,Copiers,Copiers model 84,1403.13,2,0.1,-228.95
2053,US-2023-102053,08/26/2023,09/01/2023,Standard Class,CU-10566,Customer 348,Consumer,United States,Illinois,Illinois,83176,Central,OFF-ART-7052,Office Supplies,Art,Art model 1,787.08,9,0.5,36.27
2054,US-2022-102054,04/07/2022,04/10/2022,Standard Class,CU-10631,Customer 697,Home Office,United States,Oregon,Oregon,19508,West,FUR-TAB-8427,Furniture,Tables,Tables model 243,100.28,1,0.2,15.79
2055,US-2023-102055,05/28/2023,05/29/2023,Second Class,CU-10508,Customer 596,Consumer,United States,New York,New York,62985,East,TEC-COP-4582,Technology,Copiers,Copiers model 80,7944.77,7,0.0,343.15
2056,US-2024-102056,03/25/2024,03/27/2024,Standard Class,CU-10224,Customer 643,Corporate,United States,Ohio,Ohio,42165,Central,OFF-STO-7343,Office Supplies,Storage,Storage model 122,115.42,3,0.0,27.68
2057,US-2023-102057,06/25/2023,06/30/2023,Standard Class,CU-10026,Customer 757,Home Office,United States,Georgia,Georgia,44154,South,OFF-ART-3821,Office Supplies,Art,Art model 80,120.47,7,0.15,2.25
2058,US-2022-102058,08/23/2022,08/24/2022,Standard Class,CU-10798,Customer 35,Corporate,United States,Ohio,Ohio,51093,Central,FUR-BOO-5776,Furniture,Bookcases,Bookcases model 127,770.99,1,0.2,156.37
2059,US-2021-102059,07/06/2021,07/10/2021,Standard Class,CU-10011,Customer 247,Home Office,United States,Illinois,Illinois,53681,Central,OFF-ART-9777,Office Supplies,Art,Art model 71,773.2,6,0.1,410.62
2060,US-2024-102060,08/07/2024,08/12/2024,Second Class,CU-10203,Customer 387,Home Office,United States,Oregon,Oregon,12806,West,TEC-MAC-8698,Technology,Machines,Machines model 9,2188.68,8,0.15,272.7
2061,US-2022-102061,08/29/2022,09/05/2022,Standard Class,CU-10283,Customer 558,Home Office,United States,Pennsylvania,Pennsylvania,45717,East,OFF-BIN-8689,Office Supplies,Binders,Binders model 59,123.49,3,0.2,28.5
2062,US-2023-102062,12/28/2023,01/01/2024,Standard Class,CU-10064,Customer 372,Corporate,United States,Massachusetts,Massachusetts,95914,East,OFF-PAP-6739,Office Supplies,Paper,Paper model 212,1119.48,8,0.0,345.37
2063,US-2024-102063,04/09/2024,04/13/2024,Standard Class,CU-10407,Customer 640,Home Office,United States,Alabama,Alabama,59637,South,OFF-LAB-5682,Office Supplies,Labels,Labels model 156,207.12,2,0.1,8.22
2064,US-2023-102064,06/16/2023,06/22/2023,Second Class,CU-10263,Customer 652,Corporate,United States,New Jersey,New Jersey,32321,East,OFF-STO-6539,Office Supplies,Storage,Storage model 261,36.95,5,0.0,5.57
2065,US-2021-102065,12/20/2021,12/25/2021,Second Class,CU-10285,Customer 310,Corporate,United States,Washington,Washington,11271,West,OFF-ART-8703,Office Supplies,Art,Art model 228,114.22,3,0.3,5.89
2066,US-2024-102066,12/22/2024,12/23/2024,First Class,CU-10139,Customer 643,Corporate,United States,Nevada,Nevada,61865,West,OFF-STO-5280,Office Supplies,Storage,Storage model 293,666.29,6,0.0,172.13
2067,US-2023-102067,06/26/2023,06/30/2023,Standard Class,CU-10123,Customer 550,Consumer,United States,Ohio,Ohio,86090,Central,TEC-PHO-4810,Technology,Phones,Phones model 35,1725.24,1,0.1,498.24
2068,US-2022-102068,06/10/2022,06/17/2022,Second Class,CU-10779,Customer 403,Corporate,United States,North Carolina,North Carolina,60353,South,FUR-TAB-1816,Furniture,Tables,Tables model 204,1342.06,3,0.0,435.24
2069,US-2024-102069,04/27/2024,04/29/2024,Standard Class,CU-10189,Customer 25,Home Office,United States,New Jersey,New Jersey,52819,East,FUR-TAB-5223,Furniture,Tables,Tables model 282,1959.6,5,0.1,503.18
2070,US-2024-102070,01/06/2024,01/09/2024,Standard Class,CU-10527,Customer 185,Consumer,United States,Georgia,Georgia,42733,South,FUR-FUR-6466,Furniture,Furnishings,Furnishings model 184,1291.47,2,0.3,317.98
2071,US-2022-102071,07/13/2022,07/15/2022,Standard Class,CU-10000,Customer 660,Consumer,United States,Michigan,Michigan,70960,Central,OFF-PAP-6700,Office Supplies,Paper,Paper model 248,959.86,9,0.5,-87.09
2072,US-2021-102072,04/05/2021,04/06/2021,Second Class,CU-10212,Customer 282,Consumer,United States,Oregon,Oregon,88110,West,OFF-STO-1065,Office Supplies,Storage,Storage model 159,64.95,1,0.0,17.76
2073,US-2021-102073,12/03/2021,12/09/2021,Standard Class,CU-10151,Customer 322,Home Office,United States,Illinois,Illinois,42589,Central,OFF-STO-3203,Office Supplies,Storage,Storage model 120,100.32,1,0.0,9.69
2074,US-2023-102074,12/08/2023,12/10/2023,Second Class,CU-10397,Customer 149,Home Office,United States,Pennsylvania,Pennsylvania,76885,East,FUR-BOO-9920,Furniture,Bookcases,Bookcases model 98,4317.23,7,0.0,1278.03
2075,US-2022-102075,07/22/2022,07/27/2022,Second Class,CU-10331,Customer 476,Corporate,United States,Alabama,Alabama,28030,South,TEC-COP-3243,Technology,Copiers,Copiers model 162,8217.18,6,0.3,-26.57
2076,US-2021-102076,08/05/2021,08/09/2021,Standard Class,CU-10796,Customer 361,Home Office,United States,Oregon,Oregon,43504,West,OFF-ART-8608,Office Supplies,Art,Art model 140,115.68,5,0.1,1.72
2077,US-2022-102077,01/21/2022,01/26/2022,Standard Class,CU-10788,Customer 38,Home Office,United States,New Jersey,New Jersey,19991,East,OFF-PAP-5899,Office Supplies,Paper,Paper model 8,179.74,2,0.0,51.21
2078,US-2022-102078,05/03/2022,05/09/2022,First Class,CU-10602,Customer 232,Corporate,United States,Texas,Texas,53961,Central,OFF-ART-5437,Office Supplies,Art,Art model 37,561.15,4,0.0,51.19
2079,US-2024-102079,11/06/2024,11/12/2024,Standard Class,CU-10729,Customer 572,Corporate,United States,Pennsylvania,Pennsylvania,42363,East,OFF-LAB-6780,Office Supplies,Labels,Labels model 105,683.47,5,0.2,156.14
2080,US-2023-102080,11/28/2023,12/05/2023,Standard Class,CU-10033,Customer 525,Corporate,United States,Texas,Texas,53311,Central,OFF-PAP-1213,Office Supplies,Paper,Paper model 274,694.46,8,0.15,7.54
2081,US-2023-102081,03/19/2023,03/22/2023,Standard Class,CU-10125,Customer 367,Home Office,United States,North Carolina,North Carolina,22512,South,TEC-ACC-5721,Technology,Accessories,Accessories model 254,10877.66,7,0.0,370.97
2082,US-2021-102082,03/08/2021,03/11/2021,Second Class,CU-10573,Customer 256,Consumer,United States,Georgia,Georgia,38174,South,OFF-LAB-2145,Office Supplies,Labels,Labels model 216,136.86,3,0.3,-12.75
2083,US-2021-102083,08/30/2021,09/03/2021,Standard Class,CU-10591,Customer 429,Corporate,United States,North Carolina,North Carolina,69530,South,OFF-PAP-5640,Office Supplies,Paper,Paper model 292,359.73,3,0.3,18.72
2084,US-2021-102084,10/07/2021,10/11/2021,Same Day,CU-10642,Customer 288,Consumer,United States,New York,New York,60086,East,FUR-BOO-5537,Furniture,Bookcases,Bookcases model 297,765.08,9,0.4,24.2
2085,US-2024-102085,01/03/2024,01/07/2024,Standard Class,CU-10247,Customer 532,Consumer,United States,North Carolina,North Carolina,17458,South,TEC-MAC-2485,Technology,Machines,Machines model 45,9376.98,7,0.0,4761.94
2086,US-2023-102086,10/06/2023,10/07/2023,First Class,CU-10292,Customer 19,Consumer,United States,Texas,Texas,25996,Central,OFF-ART-5425,Office Supplies,Art,Art model 7,361.58,4,0.2,-34.13
2087,US-2023-102087,12/13/2023,12/19/2023,First Class,CU-10323,Customer 18,Corporate,United States,Illinois,Illinois,73783,Central,FUR-BOO-9752,Furniture,Bookcases,Bookcases model 169,101.67,2,0.3,-1.61
2088,US-2024-102088,05/30/2024,06/05/2024,Same Day,CU-10562,Customer 268,Home Office,United States,Georgia,Georgia,28631,South,FUR-CHA-2250,Furniture,Chairs,Chairs model 188,1651.33,8,0.1,428.21
2089,US-2024-102089,11/03/2024,11/10/2024,Standard Class,CU-10079,Customer 783,Consumer,United States,Ohio,Ohio,50090,Central,OFF-PAP-8620,Office Supplies,Paper,Paper model 218,313.25,5,0.1,54.79
2090,US-2021-102090,02/09/2021,02/14/2021,Standard Class,CU-10613,Customer 56,Home Office,United States,Ohio,Ohio,18809,Central,OFF-PAP-2210,Office Supplies,Paper,Paper model 57,27.24,4,0.15,-1.69
2091,US-2022-102091,04/26/2022,04/27/2022,Standard Class,CU-10215,Customer 445,Corporate,United States,Texas,Texas,59264,Central,OFF-BIN-5640,Office Supplies,Binders,Binders model 91,372.01,5,0.2,140.21
2092,US-2021-102092,03/11/2021,03/13/2021,Standard Class,CU-10239,Customer 500,Corporate,United States,New Jersey,New Jersey,83240,East,OFF-BIN-7544,Office Supplies,Binders,Binders model 160,228.06,6,0.0,4.74
2093,US-2023-102093,02/02/2023,02/06/2023,Standard Class,CU-10300,Customer 248,Home Office,United States,Ohio,Ohio,65820,Central,OFF-PAP-6206,Office Supplies,Paper,Paper model 121,861.33,6,0.0,182.2
2094,US-2024-102094,11/30/2024,12/01/2024,Standard Class,CU-10263,Customer 326,Home Office,United States,New York,New York,29519,East,TEC-PHO-9815,Technology,Phones,Phones model 89,780.77,2,0.2,220.4
2095,US-2021-102095,12/20/2021,12/24/2021,Standard Class,CU-10157,Customer 392,Consumer,United States,Oregon,Oregon,45424,West,OFF-PAP-9416,Office Supplies,Paper,Paper model 125,632.16,8,0.1,0.87
2096,US-2021-102096,12/04/2021,12/09/2021,Standard Class,CU-10535,Customer 131,Consumer,United States,Pennsylvania,Pennsylvania,51824,East,OFF-STO-5873,Office Supplies,Storage,Storage model 24,417.3,6,0.1,21.77
2097,US-2024-102097,10/30/2024,11/01/2024,Standard Class,CU-10049,Customer 752,Home Office,United States,North Carolina,North Carolina,54562,South,FUR-TAB-3325,Furniture,Tables,Tables model 267,3764.28,8,0.4,951.24
2098,US-2023-102098,02/12/2023,02/17/2023,Second Class,CU-10583,Customer 681,Corporate,United States,Oregon,Oregon,61492,West,TEC-MAC-4410,Technology,Machines,Machines model 127,948.29,1,0.0,509.95
2099,US-2023-102099,02/20/2023,02/26/2023,Second Class,CU-10314,Customer 473,Consumer,United States,Michigan,Michigan,53576,Central,TEC-ACC-6020,Technology,Accessories,Accessories model 270,3833.74,4,0.0,-126.24
2100,US-2023-102100,02/27/2023,03/03/2023,Second Class,CU-10731,Customer 203,Consumer,United States,Ohio,Ohio,55124,Central,TEC-COP-9048,Technology,Copiers,Copiers model 240,2035.44,6,0.0,47.7
2101,US-2024-102101,06/07/2024,06/12/2024,First Class,CU-10256,Customer 346,Consumer,United States,Alabama,Alabama,60127,South,FUR-BOO-7641,Furniture,Bookcases,Bookcases model 291,7234.3,9,0.15,-1204.93
2102,US-2022-102102,06/28/2022,07/04/2022,Standard Class,CU-10787,Customer 281,Consumer,United States,Oregon,Oregon,87344,West,OFF-BIN-4276,Office Supplies,Binders,Binders model 199,501.43,8,0.3,-15.56
2103,US-2024-102103,05/02/2024,05/09/2024,Same Day,CU-10363,Customer 366,Corporate,United States,Ohio,Ohio,37317,Central,FUR-FUR-8827,Furniture,Furnishings,Furnishings model 25,885.17,1,0.0,243.88
2104,US-2023-102104,12/25/2023,01/01/2024,Standard Class,CU-10384,Customer 415,Home Office,United States,Nevada,Nevada,14492,West,OFF-STO-4783,Office Supplies,Storage,Storage model 94,526.11,5,0.0,140.28
2105,US-2022-102105,05/22/2022,05/29/2022,Standard Class,CU-10305,Customer 493,Home Office,United States,Nevada,Nevada,30919,West,OFF-PAP-6975,Office Supplies,Paper,Paper model 141,128.65,1,0.1,12.4
2106,US-2023-102106,12/02/2023,12/05/2023,Standard Class,CU-10098,Customer 391,Home Office,United States,Pennsylvania,Pennsylvania,90568,East,OFF-LAB-4585,Office Supplies,Labels,Labels model 119,114.98,1,0.1,34.22
2107,US-2021-102107,02/26/2021,03/02/2021,First Class,CU-10083,Customer 704,Consumer,United States,New Jersey,New Jersey,54235,East,OFF-PAP-8841,Office Supplies,Paper,Paper model 67,675.7,9,0.5,-113.06
2108,US-2023-102108,08/29/2023,09/03/2023,Second Class,CU-10335,Customer 67,Corporate,United States,California,California,57427,West,OFF-ART-4971,Office Supplies,Art,Art model 183,695.39,6,0.1,275.32
2109,US-2022-102109,01/29/2022,02/05/2022,Standard Class,CU-10406,Customer 240,Consumer,United States,Texas,Texas,75651,Central,OFF-BIN-4192,Office Supplies,Binders,Binders model 44,14.2,1,0.15,1.07
2110,US-2022-102110,02/03/2022,02/07/2022,Standard Class,CU-10089,Customer 146,Consumer,United States,Pennsylvania,Pennsylvania,90598,East,FUR-TAB-3135,Furniture,Tables,Tables model 224,345.38,1,0.0,66.59
2111,US-2023-102111,06/16/2023,06/22/2023,Second Class,CU-10191,Customer 45,Home Office,United States,New Jersey,New Jersey,70979,East,TEC-PHO-8493,Technology,Phones,Phones model 133,4231.18,4,0.1,1403.2
2112,US-2021-102112,02/22/2021,02/28/2021,First Class,CU-10473,Customer 565,Corporate,United States,Illinois,Illinois,69327,Central,OFF-BIN-2842,Office Supplies,Binders,Binders model 272,211.26,2,0.1,23.07
2113,US-2022-102113,07/05/2022,07/08/2022,Standard Class,CU-10478,Customer 527,Consumer,United States,New Jersey,New Jersey,98317,East,FUR-CHA-8787,Furniture,Chairs,Chairs model 222,6527.32,8,0.1,1011.59
2114,US-2021-102114,06/22/2021,06/29/2021,Standard Class,CU-10559,Customer 79,Corporate,United States,Oregon,Oregon,66526,West,FUR-FUR-1208,Furniture,Furnishings,Furnishings model 130,292.79,5,0.15,71.52
2115,US-2022-102115,04/23/2022,04/28/2022,Second Class,CU-10487,Customer 155,Corporate,United States,Texas,Texas,10273,Central,OFF-LAB-6588,Office Supplies,Labels,Labels model 90,897.67,6,0.0,42.92
2116,US-2023-102116,09/29/2023,10/02/2023,Second Class,CU-10176,Customer 51,Consumer,United States,Michigan,Michigan,60472,Central,OFF-ART-9574,Office Supplies,Art,Art model 122,418.67,4,0.0,125.47
2117,US-2024-102117,03/19/2024,03/22/2024,First Class,CU-10195,Customer 335,Home Office,United States,Michigan,Michigan,44913,Central,FUR-TAB-7626,Furniture,Tables,Tables model 85,6589.0,9,0.1,646.1
2118,US-2023-102118,06/07/2023,06/12/2023,Standard Class,CU-10392,Customer 724,Corporate,United States,Oregon,Oregon,29518,West,TEC-ACC-6568,Technology,Accessories,Accessories model 220,10065.49,8,0.0,3064.76
2119,US-2022-102119,04/12/2022,04/19/2022,Second Class,CU-10212,Customer 18,Home Office,United States,Michigan,Michigan,63954,Central,TEC-PHO-7921,Technology,Phones,Phones model 104,2056.11,3,0.4,-126.51
2120,US-2023-102120,12/17/2023,12/19/2023,First Class,CU-10093,Customer 377,Corporate,United States,Michigan,Michigan,18541,Central,OFF-BIN-9874,Office Supplies,Binders,Binders model 217,505.6,9,0.0,147.74
2121,US-2024-102121,07/09/2024,07/12/2024,Second Class,CU-10436,Customer 780,Corporate,United States,New York,New York,62842,East,OFF-BIN-6912,Office Supplies,Binders,Binders model 87,227.15,5,0.3,31.4
2122,US-2024-102122,01/06/2024,01/13/2024,Standard Class,CU-10254,Customer 67,Consumer,United States,Washington,Washington,81991,West,OFF-PAP-8709,Office Supplies,Paper,Paper model 142,269.63,8,0.1,69.34
2123,US-2021-102123,10/06/2021,10/11/2021,Standard Class,CU-10414,Customer 457,Consumer,United States,Ohio,Ohio,71394,Central,OFF-LAB-3845,Office Supplies,Labels,Labels model 105,234.29,3,0.3,23.2
2124,US-2021-102124,02/16/2021,02/21/2021,Second Class,CU-10659,Customer 152,Consumer,United States,Washington,Washington,94008,West,TEC-PHO-4831,Technology,Phones,Phones model 187,5388.56,8,0.1,1340.42
2125,US-2023-102125,11/21/2023,11/25/2023,Standard Class,CU-10567,Customer 298,Corporate,United States,Texas,Texas,12107,Central,TEC-MAC-4565,Technology,Machines,Machines model 39,1341.0,1,0.4,163.14
2126,US-2022-102126,12/11/2022,12/17/2022,Standard Class,CU-10634,Customer 755,Home Office,United States,Massachusetts,Massachusetts,99633,East,OFF-STO-8726,Office Supplies,Storage,Storage model 184,678.49,5,0.0,155.3
2127,US-2024-102127,06/20/2024,06/27/2024,Standard Class,CU-10669,Customer 203,Consumer,United States,Massachusetts,Massachusetts,74354,East,OFF-BIN-6939,Office Supplies,Binders,Binders model 156,354.37,8,0.1,67.7
2128,US-2024-102128,10/02/2024,10/05/2024,Standard Class,CU-10679,Customer 658,Consumer,United States,Texas,Texas,64406,Central,TEC-COP-2675,Technology,Copiers,Copiers model 233,5689.76,5,0.4,-1969.27
2129,US-2024-102129,10/14/2024,10/20/2024,First Class,CU-10390,Customer 113,Corporate,United States,New Jersey,New Jersey,42586,East,FUR-BOO-7886,Furniture,Bookcases,Bookcases model 93,7778.52,9,0.0,158.7
2130,US-2021-102130,04/24/2021,04/28/2021,First Class,CU-10729,Customer 772,Home Office,United States,Alabama,Alabama,42007,South,OFF-ART-3378,Office Supplies,Art,Art model 93,588.97,9,0.0,198.57
2131,US-2022-102131,09/11/2022,09/17/2022,Same Day,CU-10346,Customer 738,Corporate,United States,Illinois,Illinois,62307,Central,TEC-PHO-5723,Technology,Phones,Phones model 242,5203.34,4,0.0,2064.77
